Flow id, Packet size (bytes), Data from conn (bytes), Sent (bytes), Delivered (bytes), Overhead (%), Retransmit size (bytes), Retransmit count, Sending rate (Gbps), Throughput (Gbps), FCT (ns)
conn_from_pod2_host4_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188296, 0.0186294, 6.14302e+08

conn_from_pod2_host4_to_pod4_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183289, 0.0181517, 6.30471e+08

conn_from_pod2_host4_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018834, 0.0186339, 6.14155e+08

conn_from_pod2_host4_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188378, 0.0186376, 6.14032e+08

conn_from_pod2_host4_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188278, 0.0186277, 6.14358e+08

conn_from_pod2_host4_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187731, 0.0185736, 6.16149e+08

conn_from_pod2_host4_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185638, 0.0183665, 6.23094e+08

conn_from_pod2_host4_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188271, 0.0186271, 6.1438e+08

conn_from_pod2_host4_to_pod5_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188261, 0.018626, 6.14414e+08

conn_from_pod2_host4_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187164, 0.0185175, 6.18016e+08

conn_from_pod2_host4_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187042, 0.0185054, 6.18418e+08

conn_from_pod2_host4_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188295, 0.0186294, 6.14302e+08

conn_from_pod2_host4_to_pod6_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184397, 0.0182437, 6.27289e+08

conn_from_pod2_host4_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183239, 0.0181292, 6.31254e+08

conn_from_pod2_host4_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018461, 0.0182648, 6.26565e+08

conn_from_pod2_host4_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187338, 0.0185347, 6.17441e+08

conn_from_pod2_host4_to_pod6_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184121, 0.018234, 6.27623e+08

conn_from_pod2_host4_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183125, 0.0181178, 6.31648e+08

conn_from_pod2_host4_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188475, 0.0186471, 6.13718e+08

conn_from_pod2_host4_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187954, 0.0185956, 6.15418e+08

conn_from_pod2_host5_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183778, 0.0181825, 6.294e+08

conn_from_pod2_host5_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183553, 0.0181603, 6.30172e+08

conn_from_pod2_host5_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183397, 0.0181448, 6.3071e+08

conn_from_pod2_host5_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183215, 0.0181267, 6.31337e+08

conn_from_pod2_host5_to_pod1_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183386, 0.0181612, 6.30139e+08

conn_from_pod2_host5_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183593, 0.0181641, 6.30038e+08

conn_from_pod2_host5_to_pod1_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182497, 0.0180558, 6.33819e+08

conn_from_pod2_host5_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018325, 0.0181303, 6.31214e+08

conn_from_pod2_host5_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183593, 0.0181641, 6.30038e+08

conn_from_pod2_host5_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183563, 0.0181612, 6.30138e+08

conn_from_pod2_host5_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183596, 0.0181645, 6.30027e+08

conn_from_pod2_host5_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018391, 0.0181955, 6.2895e+08

conn_from_pod2_host5_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183903, 0.0181949, 6.28973e+08

conn_from_pod2_host5_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183851, 0.0181897, 6.29154e+08

conn_from_pod2_host5_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183116, 0.0181169, 6.31679e+08

conn_from_pod2_host5_to_pod2_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183647, 0.018187, 6.29244e+08

conn_from_pod2_host5_to_pod2_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183537, 0.0181586, 6.30228e+08

conn_from_pod2_host5_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182265, 0.0180328, 6.34628e+08

conn_from_pod2_host5_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183244, 0.0181297, 6.31236e+08

conn_from_pod2_host5_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183416, 0.0181467, 6.30643e+08

conn_from_pod2_host5_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183828, 0.0181874, 6.29233e+08

conn_from_pod2_host5_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183599, 0.0181648, 6.30015e+08

conn_from_pod2_host5_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183247, 0.01813, 6.31225e+08

conn_from_pod2_host5_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183759, 0.0181806, 6.29468e+08

conn_from_pod2_host5_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183397, 0.0181448, 6.3071e+08

conn_from_pod2_host5_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183501, 0.0181551, 6.30352e+08

conn_from_pod2_host5_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018354, 0.018159, 6.30217e+08

conn_from_pod2_host5_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183847, 0.0181893, 6.29165e+08

conn_from_pod2_host5_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183589, 0.0181638, 6.3005e+08

conn_from_pod2_host5_to_pod4_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183589, 0.0181638, 6.30049e+08

conn_from_pod2_host5_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181982, 0.0180048, 6.35614e+08

conn_from_pod2_host5_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183244, 0.0181297, 6.31236e+08

conn_from_pod2_host5_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183851, 0.0181897, 6.29154e+08

conn_from_pod2_host5_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183583, 0.0181632, 6.30071e+08

conn_from_pod2_host5_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182453, 0.0180514, 6.33974e+08

conn_from_pod2_host5_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183792, 0.0181838, 6.29355e+08

conn_from_pod2_host5_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183821, 0.0181867, 6.29255e+08

conn_from_pod2_host5_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183267, 0.0181319, 6.31157e+08

conn_from_pod2_host5_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018354, 0.018159, 6.30217e+08

conn_from_pod2_host5_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183234, 0.0181287, 6.3127e+08

conn_from_pod2_host5_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183827, 0.0181874, 6.29233e+08

conn_from_pod2_host5_to_pod5_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183589, 0.0181638, 6.30049e+08

conn_from_pod2_host5_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183592, 0.0181641, 6.30038e+08

conn_from_pod2_host5_to_pod5_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183722, 0.0181945, 6.28985e+08

conn_from_pod2_host5_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183746, 0.0181793, 6.29513e+08

conn_from_pod2_host5_to_pod6_host2_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183047, 0.0181277, 6.31304e+08

conn_from_pod2_host5_to_pod6_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182608, 0.0180842, 6.32824e+08

conn_from_pod2_host5_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183215, 0.0181267, 6.31338e+08

conn_from_pod2_host5_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183537, 0.0181586, 6.30228e+08

conn_from_pod2_host5_to_pod6_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183067, 0.0181296, 6.31237e+08

conn_from_pod2_host5_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182651, 0.018071, 6.33286e+08

conn_from_pod2_host5_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183824, 0.0181871, 6.29244e+08

conn_from_pod2_host5_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183907, 0.0181952, 6.28962e+08

conn_from_pod2_host6_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188426, 0.0186423, 6.13876e+08

conn_from_pod2_host6_to_pod1_host2_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0186686, 0.0184881, 6.18998e+08

conn_from_pod2_host6_to_pod1_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0186718, 0.0184912, 6.18893e+08

conn_from_pod2_host6_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183801, 0.0181848, 6.29323e+08

conn_from_pod2_host6_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186584, 0.0184601, 6.19935e+08

conn_from_pod2_host6_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187943, 0.0185946, 6.15454e+08

conn_from_pod2_host6_to_pod1_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182895, 0.0180951, 6.32441e+08

conn_from_pod2_host6_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186295, 0.0184315, 6.20897e+08

conn_from_pod2_host6_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188416, 0.0186413, 6.1391e+08

conn_from_pod2_host6_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188416, 0.0186413, 6.1391e+08

conn_from_pod2_host6_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187618, 0.0185624, 6.16519e+08

conn_from_pod2_host6_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187907, 0.018591, 6.15573e+08

conn_from_pod2_host6_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188416, 0.0186413, 6.1391e+08

conn_from_pod2_host6_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184313, 0.0182354, 6.27576e+08

conn_from_pod2_host6_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183605, 0.0181653, 6.29997e+08

conn_from_pod2_host6_to_pod2_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0187778, 0.0185961, 6.15401e+08

conn_from_pod2_host6_to_pod2_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185948, 0.0183971, 6.22058e+08

conn_from_pod2_host6_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.01828, 0.0180858, 6.32768e+08

conn_from_pod2_host6_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018642, 0.0184439, 6.20482e+08

conn_from_pod2_host6_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186591, 0.0184607, 6.19915e+08

conn_from_pod2_host6_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188361, 0.0186359, 6.14088e+08

conn_from_pod2_host6_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188447, 0.0186444, 6.13808e+08

conn_from_pod2_host6_to_pod3_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0186132, 0.0184332, 6.20842e+08

conn_from_pod2_host6_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188416, 0.0186413, 6.1391e+08

conn_from_pod2_host6_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187444, 0.0185452, 6.17092e+08

conn_from_pod2_host6_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185023, 0.0183057, 6.25165e+08

conn_from_pod2_host6_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187755, 0.018576, 6.16069e+08

conn_from_pod2_host6_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018855, 0.0186546, 6.13472e+08

conn_from_pod2_host6_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187947, 0.018595, 6.1544e+08

conn_from_pod2_host6_to_pod4_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188447, 0.0186444, 6.13809e+08

conn_from_pod2_host6_to_pod4_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182166, 0.0180404, 6.34359e+08

conn_from_pod2_host6_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018622, 0.0184241, 6.21149e+08

conn_from_pod2_host6_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188533, 0.0186529, 6.13528e+08

conn_from_pod2_host6_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188416, 0.0186413, 6.1391e+08

conn_from_pod2_host6_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183077, 0.0181131, 6.31814e+08

conn_from_pod2_host6_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188529, 0.0186526, 6.1354e+08

conn_from_pod2_host6_to_pod5_host2_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188368, 0.0186546, 6.13473e+08

conn_from_pod2_host6_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188416, 0.0186413, 6.1391e+08

conn_from_pod2_host6_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187678, 0.0185684, 6.16322e+08

conn_from_pod2_host6_to_pod5_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184819, 0.0183031, 6.25254e+08

conn_from_pod2_host6_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188426, 0.0186423, 6.13876e+08

conn_from_pod2_host6_to_pod5_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188233, 0.0186413, 6.13911e+08

conn_from_pod2_host6_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187201, 0.0185212, 6.17892e+08

conn_from_pod2_host6_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187096, 0.0185108, 6.1824e+08

conn_from_pod2_host6_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188426, 0.0186424, 6.13876e+08

conn_from_pod2_host6_to_pod6_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184118, 0.0182162, 6.28239e+08

conn_from_pod2_host6_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183177, 0.0181231, 6.31466e+08

conn_from_pod2_host6_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184534, 0.0182573, 6.26823e+08

conn_from_pod2_host6_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187444, 0.0185451, 6.17094e+08

conn_from_pod2_host6_to_pod6_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184352, 0.0182392, 6.27444e+08

conn_from_pod2_host6_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018305, 0.0181104, 6.31906e+08

conn_from_pod2_host6_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018864, 0.0186635, 6.13181e+08

conn_from_pod2_host6_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187903, 0.0185906, 6.15585e+08

conn_from_pod2_host7_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183553, 0.0181603, 6.30172e+08

conn_from_pod2_host7_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183107, 0.0181161, 6.31709e+08

conn_from_pod2_host7_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183126, 0.018118, 6.31641e+08

conn_from_pod2_host7_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183097, 0.0181151, 6.31743e+08

conn_from_pod2_host7_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183198, 0.0181251, 6.31394e+08

conn_from_pod2_host7_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183205, 0.0181258, 6.31372e+08

conn_from_pod2_host7_to_pod1_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182182, 0.0180421, 6.34301e+08

conn_from_pod2_host7_to_pod1_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183021, 0.0181251, 6.31395e+08

conn_from_pod2_host7_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183309, 0.018136, 6.31014e+08

conn_from_pod2_host7_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183309, 0.0181361, 6.31013e+08

conn_from_pod2_host7_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183332, 0.0181383, 6.30935e+08

conn_from_pod2_host7_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183331, 0.0181383, 6.30936e+08

conn_from_pod2_host7_to_pod2_host4_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183314, 0.0181541, 6.30386e+08

conn_from_pod2_host7_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183097, 0.0181151, 6.31743e+08

conn_from_pod2_host7_to_pod2_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183376, 0.0181603, 6.30173e+08

conn_from_pod2_host7_to_pod2_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183216, 0.0181444, 6.30723e+08

conn_from_pod2_host7_to_pod2_host9_flow_1, 1500, 1536000, 1554000, 1536000, 1.17188, 18000, 12, 0.0183375, 0.0181251, 6.31395e+08

conn_from_pod2_host7_to_pod3_host1_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182098, 0.0180337, 6.34594e+08

conn_from_pod2_host7_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183198, 0.0181251, 6.31395e+08

conn_from_pod2_host7_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183198, 0.0181251, 6.31395e+08

conn_from_pod2_host7_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183319, 0.018137, 6.3098e+08

conn_from_pod2_host7_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183439, 0.0181489, 6.30566e+08

conn_from_pod2_host7_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183234, 0.0181287, 6.31271e+08

conn_from_pod2_host7_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183485, 0.0181535, 6.30408e+08

conn_from_pod2_host7_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183234, 0.0181287, 6.31271e+08

conn_from_pod2_host7_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183107, 0.0181161, 6.31709e+08

conn_from_pod2_host7_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183127, 0.018118, 6.31641e+08

conn_from_pod2_host7_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183127, 0.018118, 6.31641e+08

conn_from_pod2_host7_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183263, 0.0181315, 6.3117e+08

conn_from_pod2_host7_to_pod4_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183504, 0.0181554, 6.30341e+08

conn_from_pod2_host7_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181992, 0.0180058, 6.3558e+08

conn_from_pod2_host7_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183127, 0.018118, 6.31641e+08

conn_from_pod2_host7_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183501, 0.0181551, 6.30352e+08

conn_from_pod2_host7_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183234, 0.0181287, 6.31271e+08

conn_from_pod2_host7_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182417, 0.0180478, 6.34097e+08

conn_from_pod2_host7_to_pod5_host1_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183171, 0.0181399, 6.30879e+08

conn_from_pod2_host7_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183553, 0.0181603, 6.30172e+08

conn_from_pod2_host7_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183296, 0.0181348, 6.31058e+08

conn_from_pod2_host7_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183332, 0.0181383, 6.30935e+08

conn_from_pod2_host7_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183107, 0.0181161, 6.31709e+08

conn_from_pod2_host7_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183468, 0.0181518, 6.30464e+08

conn_from_pod2_host7_to_pod5_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183253, 0.0181306, 6.31204e+08

conn_from_pod2_host7_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183211, 0.0181264, 6.31349e+08

